t_{1}	func 0.0008 0.008
17.506666666666664	-0.2661753480667916 0.0008 0.008
17.54	-0.25741146474681303 0.0008 0.008
17.573333333333334	-0.24579865452587504 0.0008 0.008
17.606666666666666	-0.2303901880220011 0.0008 0.008
17.64	-0.210040793945156 0.0008 0.008
17.673333333333336	-0.18876962783714166 0.0008 0.008
17.706666666666663	-0.16358567233254823 0.0008 0.008
17.74	-0.13608417865413672 0.0008 0.008
17.773333333333337	-0.10583212142269748 0.0008 0.008
17.806666666666672	-0.07494027041329067 0.0008 0.008
17.84	-0.0436552319373662 0.0008 0.008
17.873333333333335	-0.011637454437046816 0.0008 0.008
17.90666666666667	0.020089398695615567 0.0008 0.008
17.94	0.050553531708572935 0.0008 0.008
17.973333333333336	0.08024887015204524 0.0008 0.008
18.006666666666664	0.1072332096319807 0.0008 0.008
18.040000000000006	0.1317447907043942 0.0008 0.008
18.073333333333334	0.15425452467861023 0.0008 0.008
18.106666666666666	0.17364278859647625 0.0008 0.008
18.140000000000008	0.18864664798787492 0.0008 0.008
18.173333333333336	0.20119094055846354 0.0008 0.008
18.20666666666667	0.20918423354133892 0.0008 0.008
18.24	0.2128508742814756 0.0008 0.008
18.273333333333337	0.2127807527508893 0.0008 0.008
18.306666666666672	0.20882219103474156 0.0008 0.008
18.34	0.20149443105203946 0.0008 0.008
18.373333333333335	0.18894687809143865 0.0008 0.008
18.40666666666667	0.1743954185222988 0.0008 0.008
18.44	0.15417691495040414 0.0008 0.008
18.473333333333336	0.13236465179820323 0.0008 0.008
18.506666666666664	0.10676119170477821 0.0008 0.008
18.540000000000006	0.08018396744872511 0.0008 0.008
18.573333333333334	0.05111096257321947 0.0008 0.008
18.606666666666666	0.01845264408630547 0.0008 0.008
18.640000000000008	-0.012385663326214977 0.0008 0.008
18.673333333333336	-0.04443396143112843 0.0008 0.008
18.70666666666667	-0.075900228534071 0.0008 0.008
18.74166666666667	-0.10700219228181596 0.0008 0.008
18.775	-0.13588357400446552 0.0008 0.008
18.808333333333337	-0.16275274537367249 0.0008 0.008
18.841666666666665	-0.18905365612210726 0.0008 0.008
18.875000000000007	-0.21077741659514973 0.0008 0.008
18.908333333333335	-0.2292784730497846 0.0008 0.008
18.941666666666663	-0.2444713413459501 0.0008 0.008
18.975	-0.25688725335778406 0.0008 0.008
19.008333333333336	-0.26436204577217953 0.0008 0.008
19.04166666666667	-0.2664669301454359 0.0008 0.008
19.075	-0.2659835366594393 0.0008 0.008
19.108333333333327	-0.26002598099407853 0.0008 0.008
19.141666666666673	-0.24961022943140654 0.0008 0.008
19.175	-0.23733181778146573 0.0008 0.008
19.208333333333336	-0.21910458259681623 0.0008 0.008
19.24166666666667	-0.19862029476011528 0.0008 0.008
19.275	-0.17475830152201943 0.0008 0.008
19.308333333333337	-0.1490726720597546 0.0008 0.008
19.341666666666665	-0.12104334906043829 0.0008 0.008
19.375000000000007	-0.09111627515705745 0.0008 0.008
19.408333333333335	-0.060054495930280824 0.0008 0.008
19.441666666666663	-0.027894691155792954 0.0008 0.008
19.475	0.004283527318469448 0.0008 0.008
19.508333333333336	0.03473989820520961 0.0008 0.008
19.54166666666667	0.06381413230221207 0.0008 0.008
19.575	0.09261547140621962 0.0008 0.008
19.608333333333327	0.1181261246185125 0.0008 0.008
19.641666666666673	0.14130596446269078 0.0008 0.008
19.675	0.1630256517367055 0.0008 0.008
19.708333333333336	0.1800807641136113 0.0008 0.008
19.74166666666667	0.19411625101078797 0.0008 0.008
19.775	0.2034682883062871 0.0008 0.008
19.808333333333337	0.20955054480215574 0.0008 0.008
19.841666666666665	0.21249191359180075 0.0008 0.008
19.875000000000007	0.2106840556634504 0.0008 0.008
19.908333333333335	0.20536961909556323 0.0008 0.008
19.941666666666663	0.19489704205606462 0.0008 0.008
19.975	0.18211380216125875 0.0008 0.008
20.008333333333336	0.16402282244380945 0.0008 0.008
20.04166666666667	0.14348222191419746 0.0008 0.008
20.075	0.12020016541276762 0.0008 0.008
20.108333333333334	0.09316640233287342 0.0008 0.008
20.141666666666673	0.06580086410873347 0.0008 0.008
20.175	0.036562935606471364 0.0008 0.008
20.208333333333336	0.004071632412316682 0.0008 0.008
20.24166666666667	-0.02712310438903647 0.0008 0.008
20.275	-0.057766578372718785 0.0008 0.008
20.308333333333337	-0.08845592362088417 0.0008 0.008
20.341666666666665	-0.1201387841715167 0.0008 0.008
20.375000000000007	-0.14720882006471359 0.0008 0.008
20.408333333333335	-0.17491277848810505 0.0008 0.008
20.441666666666663	-0.19974938787552343 0.0008 0.008
20.475	-0.21770428289072488 0.0008 0.008
20.508333333333336	-0.2354802874681514 0.0008 0.008
20.54166666666667	-0.24859915439563174 0.0008 0.008
20.575	-0.25868630343346016 0.0008 0.008
20.608333333333334	-0.26364606418995307 0.0008 0.008
20.641666666666673	-0.2645707761679287 0.0008 0.008
20.675	-0.26221173625659056 0.0008 0.008
20.708333333333336	-0.2540847684159571 0.0008 0.008
20.74166666666667	-0.2426080288530772 0.0008 0.008
20.775	-0.22674988725001125 0.0008 0.008
20.808333333333337	-0.20855207763672176 0.0008 0.008
20.841666666666665	-0.18684798052897314 0.0008 0.008
20.875000000000007	-0.16205574626407626 0.0008 0.008
20.908333333333335	-0.13408922410129423 0.0008 0.008
20.941666666666663	-0.10615721077306163 0.0008 0.008
20.975	-0.07577257791293643 0.0008 0.008
21.008333333333336	-0.04526221141787754 0.0008 0.008
21.04166666666667	-0.013771345916422437 0.0008 0.008
21.075	0.018427140764356795 0.0008 0.008
21.108333333333334	0.04727622058938067 0.0008 0.008
21.141666666666673	0.07656257155125745 0.0008 0.008
21.175	0.10325382093366375 0.0008 0.008
21.208333333333336	0.12860926504864748 0.0008 0.008
21.24166666666667	0.15023191143145273 0.0008 0.008
21.275	0.1686435609545334 0.0008 0.008
21.308333333333337	0.18518754089639317 0.0008 0.008
21.341666666666665	0.1966881627871231 0.0008 0.008
21.375000000000007	0.2052822057132263 0.0008 0.008
21.408333333333335	0.2091019994534468 0.0008 0.008
21.441666666666663	0.20917983060521816 0.0008 0.008
21.475	0.20563536296087748 0.0008 0.008
21.508333333333336	0.19798385715699257 0.0008 0.008
21.54166666666667	0.18716663708776365 0.0008 0.008
21.575	0.17125995693423557 0.0008 0.008
21.608333333333334	0.15233846896701342 0.0008 0.008
21.641666666666673	0.1308314179130259 0.0008 0.008
21.675	0.1070345346480263 0.0008 0.008
21.708333333333336	0.07971947364591576 0.0008 0.008
21.74166666666667	0.050746361720899594 0.0008 0.008
21.775	0.020605506504641453 0.0008 0.008
21.808333333333337	-0.009948493484235363 0.0008 0.008
21.841666666666665	-0.04104822284243009 0.0008 0.008
21.875000000000007	-0.07267017652280766 0.0008 0.008
21.908333333333335	-0.1032006163591543 0.0008 0.008
21.941666666666663	-0.13111077097169166 0.0008 0.008
21.975	-0.15929041159727791 0.0008 0.008
22.008333333333336	-0.18297894619244556 0.0008 0.008
22.04166666666667	-0.20455355352814977 0.0008 0.008
22.075	-0.2245305826232394 0.0008 0.008
22.108333333333334	-0.2396822113459438 0.0008 0.008
22.141666666666673	-0.25038422613291683 0.0008 0.008
22.175	-0.25802222950247594 0.0008 0.008
22.208333333333336	-0.26223117246823985 0.0008 0.008
22.24166666666667	-0.2609289705661666 0.0008 0.008
22.275	-0.2554335234891088 0.0008 0.008
22.308333333333337	-0.24653506949288545 0.0008 0.008
22.341666666666665	-0.23327643228354183 0.0008 0.008
22.375000000000007	-0.21592595547801904 0.0008 0.008
22.408333333333335	-0.19623707545521413 0.0008 0.008
22.441666666666663	-0.173643025970295 0.0008 0.008
22.475	-0.1481120368779359 0.0008 0.008
22.508333333333336	-0.12001647824313422 0.0008 0.008
22.54166666666667	-0.09163170545603867 0.0008 0.008
22.575	-0.061178671106677004 0.0008 0.008
22.608333333333334	-0.030128727224560004 0.0008 0.008
22.641666666666673	7.789832235458379E-4 0.0008 0.008
22.675	0.03092736968546506 0.0008 0.008
22.708333333333336	0.059929922009627934 0.0008 0.008
22.743333333333336	0.08861410888176209 0.0008 0.008
22.77666666666667	0.11441675329783571 0.0008 0.008
22.81	0.13785973834515863 0.0008 0.008
22.843333333333337	0.15795800245432384 0.0008 0.008
22.876666666666672	0.174385226056378 0.0008 0.008
22.91	0.18878072246219027 0.0008 0.008
22.943333333333335	0.19859750446562435 0.0008 0.008
22.97666666666667	0.2053491573374905 0.0008 0.008
23.01	0.20738725055888022 0.0008 0.008
23.043333333333337	0.20571158799718844 0.0008 0.008
23.076666666666664	0.19986713368770737 0.0008 0.008
23.110000000000007	0.19107691258692147 0.0008 0.008
23.143333333333334	0.17792508682218733 0.0008 0.008
23.176666666666666	0.16192459488592076 0.0008 0.008
23.210000000000008	0.14152049467411248 0.0008 0.008
23.243333333333336	0.1185723444525865 0.0008 0.008
23.27666666666667	0.09312393044207701 0.0008 0.008
23.31	0.06536667879957174 0.0008 0.008
23.343333333333337	0.03667461629411239 0.0008 0.008
23.376666666666672	0.006146234387462619 0.0008 0.008
23.41	-0.02549213596034901 0.0008 0.008
23.443333333333335	-0.05574952412396643 0.0008 0.008
23.47666666666667	-0.08554132096457155 0.0008 0.008
23.51	-0.11668414308530117 0.0008 0.008
23.543333333333337	-0.14326246642105775 0.0008 0.008
23.576666666666664	-0.16984382046774968 0.0008 0.008
23.610000000000007	-0.19272487630630253 0.0008 0.008
23.643333333333334	-0.21365843540449986 0.0008 0.008
23.676666666666666	-0.22932401545170966 0.0008 0.008
23.710000000000008	-0.24361126443704098 0.0008 0.008
23.743333333333336	-0.2522471405954252 0.0008 0.008
23.77666666666667	-0.25848159910548285 0.0008 0.008
23.81	-0.25959118433885253 0.0008 0.008
23.843333333333337	-0.25610205677766046 0.0008 0.008
23.876666666666672	-0.2496026171912747 0.0008 0.008
23.91	-0.23909662576366386 0.0008 0.008
23.943333333333335	-0.22430518503564897 0.0008 0.008
23.97666666666667	-0.20621406655319663 0.0008 0.008
24.01	-0.18409245022358173 0.0008 0.008
24.043333333333337	-0.1599595773767803 0.0008 0.008
24.076666666666664	-0.13418985676583037 0.0008 0.008
24.110000000000007	-0.10573401290820385 0.0008 0.008
24.143333333333334	-0.07765191029498213 0.0008 0.008
24.176666666666666	-0.04626147565715255 0.0008 0.008
24.210000000000008	-0.015899807887616156 0.0008 0.008
24.243333333333336	0.015120453125225627 0.0008 0.008
24.27666666666667	0.04357206750002105 0.0008 0.008
24.31	0.07262351706488951 0.0008 0.008
24.343333333333337	0.10002582643551168 0.0008 0.008
24.376666666666672	0.12487440988395683 0.0008 0.008
24.41	0.1452047517119197 0.0008 0.008
24.443333333333335	0.1651344191083391 0.0008 0.008
24.47666666666667	0.18001253032691936 0.0008 0.008
24.51	0.19280287783653602 0.0008 0.008
24.543333333333337	0.20011082659621335 0.0008 0.008
24.576666666666664	0.20507195685043655 0.0008 0.008
24.610000000000007	0.2054882153637782 0.0008 0.008
24.643333333333334	0.201966244039715 0.0008 0.008
24.676666666666666	0.1945156493453765 0.0008 0.008
24.710000000000008	0.18362683940092192 0.0008 0.008
24.743333333333336	0.16891859262475542 0.0008 0.008
24.77666666666667	0.15117598470716345 0.0008 0.008
24.81	0.12913615589723318 0.0008 0.008
24.843333333333337	0.10548715284868021 0.0008 0.008
24.876666666666672	0.07802141306452275 0.0008 0.008
24.91	0.05059969060999898 0.0008 0.008
24.943333333333335	0.020072955103023347 0.0008 0.008
24.97666666666667	-0.010500603337889717 0.0008 0.008
25.01	-0.04289437296679815 0.0008 0.008
25.043333333333337	-0.07390781346960487 0.0008 0.008
25.076666666666664	-0.10263613907944862 0.0008 0.008
25.110000000000007	-0.13253615262787863 0.0008 0.008
25.143333333333334	-0.15958230525934405 0.0008 0.008
25.176666666666666	-0.18484310300504866 0.0008 0.008
25.210000000000008	-0.2070937118768471 0.0008 0.008
25.243333333333336	-0.22523460343012366 0.0008 0.008
25.27666666666667	-0.24138115822294998 0.0008 0.008
25.31	-0.25289223405714123 0.0008 0.008
25.343333333333337	-0.260485566378872 0.0008 0.008
25.376666666666672	-0.26421441408942276 0.0008 0.008
25.41	-0.263290032637678 0.0008 0.008
25.443333333333335	-0.2583017774855741 0.0008 0.008
25.47666666666667	-0.2486697663924676 0.0008 0.008
25.51	-0.23604975821580193 0.0008 0.008
25.543333333333337	-0.21957217928874526 0.0008 0.008
25.576666666666664	-0.19886941481785997 0.0008 0.008
25.610000000000007	-0.1751255048697451 0.0008 0.008
25.643333333333334	-0.1495771802804445 0.0008 0.008
25.676666666666666	-0.12225870518794935 0.0008 0.008
25.710000000000008	-0.09401305701198702 0.0008 0.008
25.743333333333336	-0.06339976831405138 0.0008 0.008
25.77666666666667	-0.033889190567363704 0.0008 0.008
25.81	-0.002417241219751262 0.0008 0.008
25.843333333333337	0.027329931755870538 0.0008 0.008
25.876666666666672	0.05619140476033116 0.0008 0.008
25.91	0.08469362260300671 0.0008 0.008
25.943333333333335	0.11072650183577501 0.0008 0.008
25.97666666666667	0.13369141097385434 0.0008 0.008
26.01	0.15393792914469911 0.0008 0.008
26.043333333333337	0.1707795953176847 0.0008 0.008
26.07666666666667	0.1849867758555563 0.0008 0.008
26.110000000000007	0.19486632464394685 0.0008 0.008
26.143333333333334	0.20165943687624413 0.0008 0.008
26.176666666666666	0.20383730444288978 0.0008 0.008
26.210000000000008	0.2022333110790564 0.0008 0.008
26.243333333333336	0.19645832318217396 0.0008 0.008
26.27666666666667	0.18747217022659332 0.0008 0.008
26.31	0.17464027049905168 0.0008 0.008
26.343333333333337	0.15835167696398378 0.0008 0.008
26.376666666666672	0.1400364857215962 0.0008 0.008
26.41	0.11611096111239144 0.0008 0.008
26.443333333333335	0.09241997310368777 0.0008 0.008
26.47666666666667	0.06411811981731694 0.0008 0.008
26.51	0.03701016291189394 0.0008 0.008
26.543333333333337	0.005602482957642897 0.0008 0.008
26.57666666666667	-0.026774714209597684 0.0008 0.008
26.610000000000007	-0.05595036495166938 0.0008 0.008
26.645	-0.08554277717179318 0.0008 0.008
26.676666666666666	-0.11577548114472357 0.0008 0.008
26.711666666666673	-0.14208814632050434 0.0008 0.008
26.745	-0.16729380424579954 0.0008 0.008
26.778333333333336	-0.19031742396130646 0.0008 0.008
26.81166666666667	-0.21068696410982246 0.0008 0.008
26.845000000000006	-0.22617468199366964 0.0008 0.008
26.878333333333337	-0.2390244336065829 0.0008 0.008
26.911666666666665	-0.24859542101126952 0.0008 0.008
26.945000000000007	-0.2535782335575102 0.0008 0.008
26.978333333333335	-0.255001039115725 0.0008 0.008
27.01166666666667	-0.25282313608218054 0.0008 0.008
27.045	-0.2464102307264767 0.0008 0.008
27.078333333333337	-0.23553423051851363 0.0008 0.008
27.11166666666667	-0.22151790083027795 0.0008 0.008
27.145	-0.20438623443330128 0.0008 0.008
27.17833333333334	-0.1827443134284476 0.0008 0.008
27.211666666666673	-0.15917536420944106 0.0008 0.008
27.245	-0.13417442965792512 0.0008 0.008
27.278333333333336	-0.10637823827971078 0.0008 0.008
27.31166666666667	-0.07737050574788126 0.0008 0.008
27.345000000000006	-0.04699405946477757 0.0008 0.008
27.378333333333337	-0.01771498692611833 0.0008 0.008
27.411666666666665	0.013700607601610695 0.0008 0.008
27.445000000000007	0.042638238221568994 0.0008 0.008
27.478333333333335	0.07069250422851817 0.0008 0.008
27.51166666666667	0.09773474968903681 0.0008 0.008
27.545	0.12122538501191828 0.0008 0.008
27.578333333333337	0.14305120313652311 0.0008 0.008
27.61166666666667	0.16164768766558135 0.0008 0.008
27.645	0.17781945912968267 0.0008 0.008
27.67833333333334	0.1890866064234456 0.0008 0.008
27.711666666666673	0.19672025294389187 0.0008 0.008
27.745	0.20221940548635498 0.0008 0.008
27.778333333333336	0.20188584065502702 0.0008 0.008
27.81166666666667	0.1987495555506216 0.0008 0.008
27.845000000000006	0.19142977709599607 0.0008 0.008
27.878333333333337	0.18170459341879866 0.0008 0.008
27.911666666666665	0.1671868114313907 0.0008 0.008
27.945000000000007	0.14893120021682396 0.0008 0.008
27.978333333333335	0.12873495165209986 0.0008 0.008
28.01166666666667	0.10528650872084766 0.0008 0.008
28.045	0.07854407535473303 0.0008 0.008
28.078333333333337	0.0506522035133655 0.0008 0.008
28.11166666666667	0.0203770232896452 0.0008 0.008
28.145	-0.008696614299294499 0.0008 0.008
28.17833333333334	-0.03917154237338525 0.0008 0.008
28.211666666666673	-0.06821506269037637 0.0008 0.008
28.245	-0.09962852083354046 0.0008 0.008
28.278333333333336	-0.12660759354966647 0.0008 0.008
28.31166666666667	-0.15344484790836385 0.0008 0.008
28.345000000000006	-0.17639425284161445 0.0008 0.008
28.378333333333337	-0.1980657571137749 0.0008 0.008
28.411666666666665	-0.21576685778751 0.0008 0.008
28.445000000000007	-0.2307318558609458 0.0008 0.008
28.478333333333335	-0.24261377620513014 0.0008 0.008
28.51166666666667	-0.24985303058688318 0.0008 0.008
28.545	-0.25387436473826175 0.0008 0.008
28.578333333333337	-0.2531554819818791 0.0008 0.008
28.61166666666667	-0.24846462632837885 0.0008 0.008
28.645	-0.2389764569744319 0.0008 0.008
28.67833333333334	-0.22735477842511875 0.0008 0.008
28.711666666666673	-0.210860563952319 0.0008 0.008
28.745	-0.19265870927745873 0.0008 0.008
28.778333333333336	-0.17097015442575836 0.0008 0.008
28.81166666666667	-0.14612483111043295 0.0008 0.008
28.845000000000006	-0.11895199400846733 0.0008 0.008
28.878333333333337	-0.0922357895193698 0.0008 0.008
28.911666666666665	-0.06206507441866008 0.0008 0.008
28.945000000000007	-0.03215228684904747 0.0008 0.008
28.978333333333335	-0.002727008952327176 0.0008 0.008
29.01166666666667	0.027598808545651634 0.0008 0.008
29.045	0.055755938317629906 0.0008 0.008
29.078333333333337	0.08309204735337425 0.0008 0.008
