t_{1}	x_{1}	y_{1}	amp
123.05166666666669	0.17685676532018757	-1.2795846316853834	-0.13734404185746527
123.08500000000002	0.17566093826696771	-1.2798197852480135	-0.1364021435750828
123.11833333333334	0.17341484603939683	-1.2805771734601719	-0.1346004859737903
123.15166666666669	0.16924750589310744	-1.2807303019222496	-0.13138791870572822
123.185	0.1634853779571106	-1.2810122761022813	-0.12693583997442653
123.21833333333335	0.15711138046733597	-1.2816275006978166	-0.12197880835989956
123.25166666666668	0.14860636486902712	-1.2826061945969052	-0.11534849686928639
123.285	0.1401193007392708	-1.283091320296219	-0.10877343452122558
123.31833333333334	0.13016498268003918	-1.283964762088198	-0.10103220756263818
123.35166666666666	0.11918319708365743	-1.2850155665128766	-0.09248386125055723
123.385	0.10647160874539219	-1.2858541324942592	-0.08261378297017713
123.41833333333334	0.09389691064847105	-1.286995482885507	-0.0728291906038676
123.45166666666665	0.08108241302539443	-1.2875735665261787	-0.06288998874553238
123.48500000000003	0.06666467218158145	-1.2877967741116865	-0.051720287327358505
123.51833333333335	0.052219356529161765	-1.2885146113365187	-0.04050462097771151
123.55333333333334	0.03708837091265982	-1.2882868827995526	-0.02878095725815725
123.58666666666669	0.02147535864311456	-1.2883637193045558	-0.016667164486713563
123.62	0.006574792875615909	-1.2896676144277166	-0.005098008078228595
123.65333333333334	-0.008559006308398454	-1.2893218462314218	0.006638280899721887
123.68666666666668	-0.023324885984637334	-1.2895401097544839	0.018085783138715623
123.72	-0.03794413567266952	-1.2896662835174602	0.029413184832481842
123.75333333333334	-0.052264017349398895	-1.2888800216425282	0.04052774410581821
123.78666666666666	-0.06594357368870551	-1.2879650673842522	0.051155146874897826
123.82	-0.07880189108882962	-1.28636137948177	0.061183070042494576
123.85333333333334	-0.09124672286317786	-1.2854137108989616	0.07086739328196293
123.88666666666666	-0.1020819463797264	-1.2848588908606962	0.07928338794757844
123.92	-0.11253323950073213	-1.2842722606181363	0.08740089845698255
123.95333333333335	-0.12117035546481625	-1.2837441734952268	0.09410942468157008
123.9866666666667	-0.12940218816091714	-1.283486316737558	0.1004813142396982
124.02000000000002	-0.1359253595925552	-1.2831744677564283	0.10553541614997101
124.05333333333334	-0.1415086256431985	-1.28232606664966	0.10990836803960724
124.08666666666669	-0.14598581647775843	-1.2813345684478763	0.11344346061560918
124.12	-0.14887746776614003	-1.280607510555551	0.11573580924762811
124.15333333333334	-0.15115744665920205	-1.2800116910978379	0.11754628357766791
124.18666666666668	-0.15172729348496106	-1.2803397458994492	0.11795537549847898
124.22	-0.15026597626374455	-1.280627369196665	0.11680367993303493
124.25333333333334	-0.14814997385914042	-1.2813844038301165	0.1151060487445621
124.28666666666666	-0.1448348057374536	-1.2814324538131117	0.11254806617453078
124.32	-0.1399430852419235	-1.2808504588623812	0.10882628139943015
124.35333333333334	-0.13385241993385488	-1.2823211624707491	0.10400626201363554
124.38666666666666	-0.12666253940130406	-1.2822170053259432	0.0984645590977066
124.42	-0.1182477473568036	-1.2835636690963292	0.09186526778492354
124.45333333333335	-0.10824839422660892	-1.284638926108961	0.08406508389749977
124.4866666666667	-0.0971960382481507	-1.2858005743892527	0.07544835656779385
124.52000000000002	-0.08556789816147276	-1.2862068075651225	0.06642943727270616
124.55333333333334	-0.07321676527615051	-1.2872036285113373	0.05681925920840785
124.58666666666669	-0.06032633292998146	-1.2889485294260035	0.046768618866244234
124.62	-0.04656704782622634	-1.2886150050742948	0.03612156681613208
124.65333333333334	-0.03226187980003692	-1.2896226834360847	0.0250113096072675
124.68666666666668	-0.017771668921114925	-1.289937167120547	0.013776287006864842
124.72	-0.0031209689624834835	-1.2895703503364606	0.0024201571231287277
124.75333333333334	0.011575247158047142	-1.2893051246474405	-0.008977654671044388
124.78666666666666	0.026911192946331153	-1.2894600554079727	-0.020867096028868614
124.82	0.04177706011612348	-1.2901552543918908	-0.03237010994263121
124.85333333333334	0.0564320737836862	-1.2892857933958626	-0.043742107166507296
124.88666666666666	0.07079544855124842	-1.288049308426974	-0.05490805890584068
124.92	0.08532323528026453	-1.2876421912655662	-0.0661664277306269
124.95333333333335	0.09907394366822053	-1.2871973122204174	-0.07681727663483043
124.9866666666667	0.11123120343696358	-1.2863326402142785	-0.08625700662363633
125.02000000000002	0.12276592580813284	-1.284885158912033	-0.0952570569813859
125.05333333333334	0.13297357376888597	-1.2846885832977908	-0.10313918110949646
