t_{1}	amp 0.0008 0.008
49.488333333333344	0.056941707693913865 0.0008 0.008
49.52166666666667	0.039518959061632955 0.0008 0.008
49.555	0.02254694410249052 0.0008 0.008
49.58833333333333	0.0052589980852566385 0.0008 0.008
49.62166666666667	-0.012535674920783436 0.0008 0.008
49.655000000000015	-0.03014806477214103 0.0008 0.008
49.68833333333334	-0.04833585573715778 0.0008 0.008
49.72166666666667	-0.06540122135997224 0.0008 0.008
49.755	-0.0826474212098621 0.0008 0.008
49.78833333333334	-0.09889631274638208 0.0008 0.008
49.82166666666667	-0.11354518129260514 0.0008 0.008
49.855	-0.12817777080838502 0.0008 0.008
49.88833333333334	-0.1420208104802813 0.0008 0.008
49.921666666666674	-0.15460494150949058 0.0008 0.008
49.95500000000001	-0.16576712902363486 0.0008 0.008
49.988333333333344	-0.1759023316221679 0.0008 0.008
50.02166666666667	-0.18379346464752827 0.0008 0.008
50.055	-0.19076023857602742 0.0008 0.008
50.08833333333333	-0.1960822925985523 0.0008 0.008
50.12166666666667	-0.1995749267050742 0.0008 0.008
50.155000000000015	-0.20121075159341564 0.0008 0.008
50.18833333333334	-0.20187090579890243 0.0008 0.008
50.22166666666667	-0.2007109358269614 0.0008 0.008
50.255	-0.19833638912258225 0.0008 0.008
50.28833333333334	-0.19389382335106764 0.0008 0.008
50.32166666666667	-0.18797486101231597 0.0008 0.008
50.355	-0.18056173102014414 0.0008 0.008
50.38833333333334	-0.17118629715401756 0.0008 0.008
50.421666666666674	-0.16096194974621678 0.0008 0.008
50.45500000000001	-0.14913515719845466 0.0008 0.008
50.488333333333344	-0.13603568135096872 0.0008 0.008
50.52166666666667	-0.12217480712915572 0.0008 0.008
50.555	-0.1074049260960094 0.0008 0.008
50.58833333333333	-0.09147438451008105 0.0008 0.008
50.62166666666667	-0.07525655948390475 0.0008 0.008
50.655000000000015	-0.05809016657044938 0.0008 0.008
50.68833333333334	-0.0406487299407164 0.0008 0.008
50.72166666666667	-0.02329125548980262 0.0008 0.008
50.755	-0.005198491351810659 0.0008 0.008
50.78833333333334	0.012115821812421577 0.0008 0.008
50.82166666666667	0.029648440454772898 0.0008 0.008
50.855	0.04645550108780892 0.0008 0.008
50.88833333333334	0.062822080481409 0.0008 0.008
50.921666666666674	0.07867643102464071 0.0008 0.008
50.95500000000001	0.09330835790999974 0.0008 0.008
50.988333333333344	0.10702118092838914 0.0008 0.008
51.02166666666667	0.12016673894028218 0.0008 0.008
51.055	0.1322674162911543 0.0008 0.008
51.08833333333333	0.14373246958902144 0.0008 0.008
51.12166666666667	0.15353223310615782 0.0008 0.008
51.155000000000015	0.16125176893601945 0.0008 0.008
51.18833333333334	0.16828684471481448 0.0008 0.008
51.22166666666667	0.17357756928593743 0.0008 0.008
51.255	0.17731508162708956 0.0008 0.008
51.28833333333334	0.17981736075751575 0.0008 0.008
51.32166666666667	0.180438574040262 0.0008 0.008
51.355	0.1799099343840476 0.0008 0.008
51.38833333333334	0.17717998026121884 0.0008 0.008
51.421666666666674	0.17368010280282878 0.0008 0.008
51.45500000000001	0.1684028092164206 0.0008 0.008
51.488333333333344	0.16167562533758217 0.0008 0.008
51.52166666666667	0.1526507350882006 0.0008 0.008
51.555	0.1428758580359091 0.0008 0.008
51.58833333333333	0.13169246528919284 0.0008 0.008
51.62166666666667	0.11937861085324285 0.0008 0.008
51.655000000000015	0.1062110839674463 0.0008 0.008
51.68833333333334	0.09241293413070908 0.0008 0.008
51.72166666666667	0.07776345353081023 0.0008 0.008
51.755	0.06188224402202986 0.0008 0.008
51.78833333333334	0.04582096819158987 0.0008 0.008
51.82166666666667	0.028644169059348037 0.0008 0.008
51.855	0.011447483409463334 0.0008 0.008
51.88833333333334	-0.0057590185136237775 0.0008 0.008
51.921666666666674	-0.024277368553565472 0.0008 0.008
51.95500000000001	-0.041562075142788625 0.0008 0.008
51.988333333333344	-0.05860625504257995 0.0008 0.008
52.02166666666667	-0.07531098872904986 0.0008 0.008
52.055	-0.09161428863374742 0.0008 0.008
52.08833333333333	-0.10665086600823002 0.0008 0.008
52.12166666666667	-0.12165145944277854 0.0008 0.008
52.15666666666667	-0.13534351642381698 0.0008 0.008
52.19	-0.14803081870108814 0.0008 0.008
52.22333333333334	-0.15922393864658577 0.0008 0.008
52.256666666666675	-0.16923543429372975 0.0008 0.008
52.29	-0.17814793598206144 0.0008 0.008
52.32333333333333	-0.18565629526744315 0.0008 0.008
52.35666666666667	-0.1919062506277639 0.0008 0.008
52.390000000000015	-0.19638659741668416 0.0008 0.008
52.423333333333346	-0.19933162344619534 0.0008 0.008
52.45666666666667	-0.19980593066158864 0.0008 0.008
52.49	-0.19952874082093214 0.0008 0.008
52.523333333333326	-0.19657376950781255 0.0008 0.008
52.55666666666667	-0.1928537585617004 0.0008 0.008
52.59	-0.18744379311672935 0.0008 0.008
52.62333333333334	-0.18111497345142147 0.0008 0.008
52.65666666666667	-0.1721137068747114 0.0008 0.008
52.69	-0.16240379676898686 0.0008 0.008
52.72333333333334	-0.15141028265665415 0.0008 0.008
52.756666666666675	-0.13916088422906997 0.0008 0.008
52.79	-0.12506056495585466 0.0008 0.008
52.82333333333333	-0.11162350170857263 0.0008 0.008
52.85666666666667	-0.09609837934037657 0.0008 0.008
52.890000000000015	-0.08000351547039593 0.0008 0.008
52.923333333333346	-0.06360124671444549 0.0008 0.008
52.95666666666667	-0.04674963566285521 0.0008 0.008
52.99	-0.02921038293719534 0.0008 0.008
53.023333333333326	-0.011818835872703711 0.0008 0.008
53.05666666666667	0.0053274434345158 0.0008 0.008
53.09	0.022206455479401525 0.0008 0.008
53.12333333333334	0.039601023941690086 0.0008 0.008
53.15666666666667	0.056113397403991315 0.0008 0.008
53.19	0.0718086642070646 0.0008 0.008
53.22333333333334	0.08713176143348203 0.0008 0.008
53.256666666666675	0.10110678773461457 0.0008 0.008
53.29	0.11437599714474232 0.0008 0.008
53.32333333333333	0.12626737425946355 0.0008 0.008
53.35666666666667	0.13778012040342824 0.0008 0.008
53.390000000000015	0.1472136651513232 0.0008 0.008
53.423333333333346	0.1560285154299494 0.0008 0.008
53.45666666666667	0.16299291603087773 0.0008 0.008
53.49	0.1690877885639143 0.0008 0.008
53.523333333333326	0.1734821024698743 0.0008 0.008
53.55666666666667	0.17640751613235328 0.0008 0.008
53.59	0.1772971638785601 0.0008 0.008
53.62333333333334	0.1770271149917891 0.0008 0.008
53.65666666666667	0.17538891821383834 0.0008 0.008
53.69	0.17189065257167574 0.0008 0.008
53.72333333333334	0.166653946618988 0.0008 0.008
53.756666666666675	0.16035095409368078 0.0008 0.008
53.79	0.1526647280113949 0.0008 0.008
53.82333333333333	0.14388341386385148 0.0008 0.008
53.85666666666667	0.1333493359733147 0.0008 0.008
53.890000000000015	0.12216257590987935 0.0008 0.008
53.923333333333346	0.10922791813072341 0.0008 0.008
53.95666666666667	0.09517382871669466 0.0008 0.008
53.99	0.08022121348867395 0.0008 0.008
54.023333333333326	0.06473622660944917 0.0008 0.008
54.05666666666667	0.04816925700679325 0.0008 0.008
54.09	0.03175340603556998 0.0008 0.008
54.12333333333334	0.014699740398309806 0.0008 0.008
54.15666666666667	-0.0023809346969502466 0.0008 0.008
54.19	-0.020591058731969487 0.0008 0.008
54.22333333333334	-0.0378941429431592 0.0008 0.008
54.256666666666675	-0.05487404645774985 0.0008 0.008
54.29	-0.07121204737873572 0.0008 0.008
54.32333333333333	-0.08693000532669845 0.0008 0.008
54.35666666666667	-0.10259297338151135 0.0008 0.008
54.390000000000015	-0.11663355627001776 0.0008 0.008
54.423333333333346	-0.12999208696681058 0.0008 0.008
54.45666666666667	-0.14292367861858207 0.0008 0.008
54.49	-0.1548158529211419 0.0008 0.008
54.523333333333326	-0.16464745646464082 0.0008 0.008
54.55666666666667	-0.17411089401914295 0.0008 0.008
54.59	-0.18183473044409013 0.0008 0.008
54.62333333333334	-0.18746883279585963 0.0008 0.008
54.65666666666667	-0.19240367599785585 0.0008 0.008
54.69	-0.19515002079983435 0.0008 0.008
54.72333333333334	-0.1966007064180532 0.0008 0.008
54.756666666666675	-0.1964138729459408 0.0008 0.008
54.79	-0.19450198879327024 0.0008 0.008
54.82333333333333	-0.19134560023028366 0.0008 0.008
54.85666666666667	-0.18645993504500663 0.0008 0.008
54.890000000000015	-0.1802087954355788 0.0008 0.008
54.923333333333346	-0.17188590925178193 0.0008 0.008
54.95666666666667	-0.16266257980795792 0.0008 0.008
54.99	-0.15212730442165914 0.0008 0.008
55.023333333333326	-0.14047215606003713 0.0008 0.008
55.05666666666667	-0.12735730836887674 0.0008 0.008
55.09	-0.1134188763690603 0.0008 0.008
55.12333333333334	-0.0984684792752762 0.0008 0.008
55.15666666666667	-0.08280298124735715 0.0008 0.008
55.19	-0.06707759058823412 0.0008 0.008
55.22333333333334	-0.05067393471094834 0.0008 0.008
55.256666666666675	-0.03425276376205206 0.0008 0.008
55.29	-0.016953376999837167 0.0008 0.008
55.32333333333333	-1.3308214573515262E-4 0.0008 0.008
55.35666666666667	0.01725144058189101 0.0008 0.008
55.390000000000015	0.0343005212538767 0.0008 0.008
55.423333333333346	0.05082889178470571 0.0008 0.008
55.45666666666667	0.06667263603965343 0.0008 0.008
55.49	0.08141986267922686 0.0008 0.008
55.523333333333326	0.09520066356544951 0.0008 0.008
55.55666666666667	0.10899316004663241 0.0008 0.008
55.59	0.12144329790611005 0.0008 0.008
55.62333333333334	0.13253362610180822 0.0008 0.008
55.65666666666667	0.14306434242012156 0.0008 0.008
55.69	0.1519581750077833 0.0008 0.008
55.72333333333334	0.15967399273339303 0.0008 0.008
55.756666666666675	0.16583227761676628 0.0008 0.008
55.79	0.17020891216715622 0.0008 0.008
55.82333333333333	0.1735283588014884 0.0008 0.008
55.85666666666667	0.17526284740178014 0.0008 0.008
55.890000000000015	0.1754382945545117 0.0008 0.008
55.923333333333346	0.17438172344596262 0.0008 0.008
55.95666666666667	0.17183090528598938 0.0008 0.008
55.99	0.1676761610487042 0.0008 0.008
56.023333333333326	0.16169300316287602 0.0008 0.008
56.05666666666667	0.15416471009277413 0.0008 0.008
56.09	0.14551365313144252 0.0008 0.008
56.125000000000014	0.13604337844061576 0.0008 0.008
56.158333333333346	0.12490420220764656 0.0008 0.008
56.19166666666667	0.11250270835492844 0.0008 0.008
56.225	0.09862428312683864 0.0008 0.008
56.258333333333326	0.08464086786125184 0.0008 0.008
56.29166666666667	0.06990541484989898 0.0008 0.008
56.325	0.05424127895560337 0.0008 0.008
56.35833333333334	0.038064452138067986 0.0008 0.008
56.39166666666667	0.021695317919138923 0.0008 0.008
56.425	0.004572422073757624 0.0008 0.008
56.45833333333334	-0.012081351141740311 0.0008 0.008
56.491666666666674	-0.029230567154592012 0.0008 0.008
56.525	-0.046667901377625165 0.0008 0.008
56.55833333333333	-0.06293787432493157 0.0008 0.008
56.59166666666667	-0.07919034826772438 0.0008 0.008
56.625000000000014	-0.09496779447943382 0.0008 0.008
56.658333333333346	-0.10958690985955107 0.0008 0.008
56.69166666666667	-0.12303167436952507 0.0008 0.008
56.725	-0.13659718393278625 0.0008 0.008
56.758333333333326	-0.14827899737074338 0.0008 0.008
56.79166666666667	-0.15911540418699494 0.0008 0.008
56.825	-0.16867450034085837 0.0008 0.008
56.85833333333334	-0.17650988895238467 0.0008 0.008
56.89166666666667	-0.1830887548916032 0.0008 0.008
56.925	-0.18848806378564315 0.0008 0.008
56.95833333333334	-0.191953955450542 0.0008 0.008
56.991666666666674	-0.1938580366453612 0.0008 0.008
57.025	-0.19442177468757474 0.0008 0.008
57.05833333333333	-0.19272105172828818 0.0008 0.008
57.09166666666667	-0.19011657879530333 0.0008 0.008
57.125000000000014	-0.1854523292700427 0.0008 0.008
57.158333333333346	-0.17962127671236905 0.0008 0.008
57.19166666666667	-0.17229371197405882 0.0008 0.008
57.225	-0.16355056872003432 0.0008 0.008
57.258333333333326	-0.15369316438261688 0.0008 0.008
57.29166666666667	-0.14286889618930457 0.0008 0.008
57.325	-0.13035146849384477 0.0008 0.008
57.35833333333334	-0.11721482558590932 0.0008 0.008
57.39166666666667	-0.10346662600836434 0.0008 0.008
57.425	-0.08809515896965232 0.0008 0.008
57.45833333333334	-0.07215854542663538 0.0008 0.008
57.491666666666674	-0.05606057593223052 0.0008 0.008
57.525	-0.03945854473727123 0.0008 0.008
57.55833333333333	-0.02261985657252502 0.0008 0.008
57.59166666666667	-0.005196467089120107 0.0008 0.008
57.625000000000014	0.012204471324907073 0.0008 0.008
57.658333333333346	0.02830686103200258 0.0008 0.008
57.69166666666667	0.044780996144379734 0.0008 0.008
57.725	0.06057635176633172 0.0008 0.008
57.758333333333326	0.07534473365295877 0.0008 0.008
57.79166666666667	0.0900015637235875 0.0008 0.008
57.825	0.1036944962862965 0.0008 0.008
57.85833333333334	0.11589639609668054 0.0008 0.008
57.89166666666667	0.12719867788400088 0.0008 0.008
57.925	0.1376084996368899 0.0008 0.008
57.95833333333334	0.1465194738723702 0.0008 0.008
57.991666666666674	0.1541813630966743 0.0008 0.008
58.025	0.1609844442364466 0.0008 0.008
58.05833333333333	0.16654370772949068 0.0008 0.008
58.09166666666667	0.16995899584833196 0.0008 0.008
58.125000000000014	0.17190073381363877 0.0008 0.008
58.158333333333346	0.1726732114598626 0.0008 0.008
58.19166666666667	0.17201126202576433 0.0008 0.008
58.225	0.1693138917738271 0.0008 0.008
58.258333333333326	0.1654621339046462 0.0008 0.008
58.29166666666667	0.16035448316766077 0.0008 0.008
58.32500000000002	0.15333645604728516 0.0008 0.008
58.35833333333334	0.14539693374212628 0.0008 0.008
58.39166666666667	0.13587742427026542 0.0008 0.008
58.425	0.12559673079918465 0.0008 0.008
58.45833333333334	0.11383787021959244 0.0008 0.008
58.491666666666674	0.10108614624335695 0.0008 0.008
58.525	0.08736711668708305 0.0008 0.008
58.55833333333333	0.07244244503665415 0.0008 0.008
58.59166666666667	0.057658048567604335 0.0008 0.008
58.625000000000014	0.04231052316577713 0.0008 0.008
58.658333333333346	0.025869777415464056 0.0008 0.008
58.69166666666667	0.009754982168220655 0.0008 0.008
58.725	-0.007509313421266155 0.0008 0.008
58.758333333333326	-0.024128129301171745 0.0008 0.008
58.79166666666667	-0.04124713787503988 0.0008 0.008
58.82500000000002	-0.057792681546939194 0.0008 0.008
58.85833333333334	-0.07369948242179229 0.0008 0.008
58.89166666666667	-0.08969372572791244 0.0008 0.008
58.925	-0.1039461372910178 0.0008 0.008
58.95833333333334	-0.11846248194262757 0.0008 0.008
58.991666666666674	-0.13112906416655856 0.0008 0.008
59.025	-0.14297523070764914 0.0008 0.008
59.05833333333333	-0.15374472569151673 0.0008 0.008
59.09166666666667	-0.16326091464392717 0.0008 0.008
59.125000000000014	-0.17153975194788512 0.0008 0.008
59.158333333333346	-0.17866718128786008 0.0008 0.008
59.19166666666667	-0.18386985905959438 0.0008 0.008
59.225	-0.18772378298558112 0.0008 0.008
59.258333333333326	-0.18993311037501193 0.0008 0.008
59.29166666666667	-0.1910529183549634 0.0008 0.008
59.32500000000002	-0.19008957517260797 0.0008 0.008
59.35833333333334	-0.18753939252948396 0.0008 0.008
59.39166666666667	-0.18353893975536328 0.0008 0.008
59.425	-0.17835895790901007 0.0008 0.008
59.45833333333334	-0.1717584232768713 0.0008 0.008
59.491666666666674	-0.1636046076007657 0.0008 0.008
59.525	-0.15392356991856 0.0008 0.008
59.55833333333333	-0.14340836184105724 0.0008 0.008
59.59166666666667	-0.13138085236060207 0.0008 0.008
59.625000000000014	-0.1187140159339815 0.0008 0.008
59.658333333333346	-0.10503210837398806 0.0008 0.008
59.69166666666667	-0.09075447131516956 0.0008 0.008
59.725	-0.07575969583238243 0.0008 0.008
59.758333333333326	-0.06045842908396573 0.0008 0.008
59.79166666666667	-0.04372484285303579 0.0008 0.008
59.82500000000002	-0.027220931910364714 0.0008 0.008
59.85833333333334	-0.011028757763352867 0.0008 0.008
59.89166666666667	0.005304659653194413 0.0008 0.008
59.925	0.021516411566324674 0.0008 0.008
59.95833333333334	0.038156656969758646 0.0008 0.008
59.991666666666674	0.053553444173312176 0.0008 0.008
60.025	0.06917584276341915 0.0008 0.008
60.05833333333333	0.08392909345770175 0.0008 0.008
60.09333333333334	0.09774365210434593 0.0008 0.008
60.12666666666667	0.1108286977193626 0.0008 0.008
60.16	0.12293722184271796 0.0008 0.008
60.19333333333334	0.13339600913001878 0.0008 0.008
60.226666666666674	0.14294489122835735 0.0008 0.008
60.26	0.15103312436050007 0.0008 0.008
60.29333333333333	0.15781264894495498 0.0008 0.008
60.32666666666667	0.1633643737474627 0.0008 0.008
60.360000000000014	0.16680558092539358 0.0008 0.008
60.393333333333345	0.1691302264191501 0.0008 0.008
60.42666666666667	0.17003062582095818 0.0008 0.008
60.46	0.1700049319218955 0.0008 0.008
60.493333333333325	0.16853466221463032 0.0008 0.008
60.52666666666667	0.16491877096474356 0.0008 0.008
60.56000000000002	0.16027584109791615 0.0008 0.008
60.59333333333334	0.1542060456612749 0.0008 0.008
60.62666666666667	0.14655429277545995 0.0008 0.008
60.66	0.1379189525593037 0.0008 0.008
60.69333333333334	0.12752994382737115 0.0008 0.008
60.726666666666674	0.115949088176847 0.0008 0.008
60.76	0.10363841852572324 0.0008 0.008
60.79333333333333	0.09050588291151776 0.0008 0.008
60.82666666666667	0.07671169971052935 0.0008 0.008
60.860000000000014	0.06224160487490544 0.0008 0.008
60.893333333333345	0.046880442067858054 0.0008 0.008
60.92666666666667	0.030524949967940987 0.0008 0.008
60.96	0.013903037104230185 0.0008 0.008
60.993333333333325	-0.002410949368047875 0.0008 0.008
61.02666666666667	-0.01937245827357702 0.0008 0.008
61.06000000000002	-0.03620405416886554 0.0008 0.008
61.09333333333334	-0.05235826516533711 0.0008 0.008
61.12666666666667	-0.06841040671345071 0.0008 0.008
61.16	-0.0834504911853112 0.0008 0.008
61.19333333333334	-0.09827860123284661 0.0008 0.008
61.226666666666674	-0.111929708417462 0.0008 0.008
61.26	-0.12547382124957282 0.0008 0.008
61.29333333333333	-0.1369149158286703 0.0008 0.008
61.32666666666667	-0.1483981241238077 0.0008 0.008
61.360000000000014	-0.15818784115471593 0.0008 0.008
61.393333333333345	-0.16724377376189248 0.0008 0.008
